RecID,SiteID,StoreCode,Region,Quantity,GTIN_VPN,Brand,Style,Diameter,Width,BoltPattern1,BoltPattern2,Lugs,LugRadial,Offset,Finish,DTArticle,diamBP,diamBPOffs,wheelsize,offbin
20626,1910,TXA 20,Texas San Antonio,4,8.85463E+11,Moto Metal,MO962 G-BLK MILL,18,10,8x165.10,NA,8,165.1,-24,GLOSS BLACK W/ MILLED ACCENTS,78447,18 8x165.10,18 8x165.10 -24,18 x 10,"(-29,-20)"
20627,1910,TXA 20,Texas San Antonio,2,8.85463E+11,Vintage,VN109 POLISHED,17,7,5x120.65,NA,5,120.65,0,POLISHED,NA,17 5x120.65,17 5x120.65 0,17 x 7,"(-9,0)"
20628,1910,TXA 20,Texas San Antonio,2,8.85463E+11,Vintage,VN109 POLISHED,17,7,5x139.70,NA,5,139.7,0,POLISHED,NA,17 5x139.70,17 5x139.70 0,17 x 7,"(-9,0)"
20629,1910,TXA 20,Texas San Antonio,4,8.85463E+11,Vintage,VN215 M-GRY MACH-LP,20,8,5x139.70,NA,5,139.7,0,MAG GRAY W/ MACHINED LIP,NA,20 5x139.70,20 5x139.70 0,20 x 8,"(-9,0)"
20630,1910,TXA 20,Texas San Antonio,-4,8.85463E+11,Vintage,VN215 M-GRY MACH-LP,20,8,5x139.70,NA,5,139.7,0,MAG GRAY W/ MACHINED LIP,NA,20 5x139.70,20 5x139.70 0,20 x 8,"(-9,0)"
20631,1910,TXA 20,Texas San Antonio,4,7.61139E+11,Vintage,VN309 SLV MACH-LP,15,7,5x114.30,NA,5,114.3,-6,VINTAGE SILVER W/ MACHINED LIP,20208,15 5x114.30,15 5x114.30 -6,15 x 7,"(-9,0)"
20632,1910,TXA 20,Texas San Antonio,4,7.61139E+11,Vintage,VN309 SLV MACH-LP,17,8,5x139.70,NA,5,139.7,0,VINTAGE SILVER W/ MACHINED LIP,NA,17 5x139.70,17 5x139.70 0,17 x 8,"(-9,0)"
20633,1910,TXA 20,Texas San Antonio,-4,7.61139E+11,Vintage,VN309 SLV MACH-LP,17,8,5x139.70,NA,5,139.7,0,VINTAGE SILVER W/ MACHINED LIP,NA,17 5x139.70,17 5x139.70 0,17 x 8,"(-9,0)"
20634,1910,TXA 20,Texas San Antonio,2,8.85463E+11,Vintage,VN515 TT-II,20,10,blank,NA,0,0,6,POL,NA,20 blank,20 blank 6,20 x 10,"(1,10)"
20635,1910,TXA 20,Texas San Antonio,1,8.85463E+11,XD Series,XD775 M-BLK,17,9,5x127.00,5x135.00,5,127,-12,MATTE BLACK,78466,17 5x127.00,17 5x127.00 -12,17 x 9,"(-19,-10)"
20636,1910,TXA 20,Texas San Antonio,4,8.43962E+11,XD Series,XD775 M-BLK,18,9,8x165.10,NA,8,165.1,0,MATTE BLACK,70902,18 8x165.10,18 8x165.10 0,18 x 9,"(-9,0)"
20637,1910,TXA 20,Texas San Antonio,1,8.43962E+11,XD Series,HOSS GLOSS BLACK,17,9,5x127.00,NA,5,127,-12,GLOSS BLACK W/ CLEAR COAT,62332,17 5x127.00,17 5x127.00 -12,17 x 9,"(-19,-10)"
20638,1910,TXA 20,Texas San Antonio,5,8.43962E+11,XD Series,XD795 G-BLK MACH,17,9,5x127.00,NA,5,127,18,GLOSS BLACK W/ MACHINED FACE,NA,17 5x127.00,17 5x127.00 18,17 x 9,"(11,19)"
20639,1910,TXA 20,Texas San Antonio,4,8.43962E+11,XD Series,XD798 M-BLK,18,9,5x127.00,NA,5,127,-12,MATTE BLACK,78535,18 5x127.00,18 5x127.00 -12,18 x 9,"(-19,-10)"
20640,1910,TXA 20,Texas San Antonio,1,8.85463E+11,XD Series,XD811 S-BLK W/ ACC,17,9,5x127.00,5x135.00,5,127,-12,SATIN BLACK W ACCENTS,78559,17 5x127.00,17 5x127.00 -12,17 x 9,"(-19,-10)"
20641,1910,TXA 20,Texas San Antonio,5,8.85463E+11,XD Series,XD822 M-BLK,18,9,5x127.00,5x139.70,5,127,18,MATTE BLACK,NA,18 5x127.00,18 5x127.00 18,18 x 9,"(11,19)"
20642,1911,GAA 28,Georgia,-1,8.85463E+11,Asanti Black,AB001 MACH FACE SS LIP,22,9,5x112.00,NA,5,112,32,MACHINED FACE W/ SS LIP,NA,22 5x112.00,22 5x112.00 32,22 x 9,"(30,39)"
20643,1911,GAA 28,Georgia,2,8.85463E+11,Asanti Black,AB005 MACH FACE SS LIP,20,8.5,5x4.5,NA,5,4.5,29,BLK,NA,20 5x4.5,20 5x4.5 29,20 x 8.5,"(20,29)"
20644,1911,GAA 28,Georgia,4,8.85463E+11,Asanti Black,AB007 MACH FACE BLK LIP,20,8.5,5x120.00,NA,5,120,35,MACHINED FACE W/ BLACK LIP,NA,20 5x120.00,20 5x120.00 35,20 x 8.5,"(30,39)"
20645,1911,GAA 28,Georgia,4,8.85463E+11,American Racing,AR172 S-BLK,15,8,6x139.70,NA,6,139.7,20,SATIN BLACK,NA,15 6x139.70,15 6x139.70 20,15 x 8,"(11,19)"
20646,1911,GAA 28,Georgia,2,8.43962E+11,American Racing,AR195 MACH,17,7.5,5x127.00,5x139.70,5,127,25,MACHINED W/ CLEAR COAT,NA,17 5x127.00,17 5x127.00 25,17 x 7.5,"(20,29)"
20647,1911,GAA 28,Georgia,4,8.43962E+11,American Racing,AR605 CHROME,20,8.5,5x115.00,NA,5,115,18,CHROME,78936,20 5x115.00,20 5x115.00 18,20 x 8.5,"(11,19)"
20648,1911,GAA 28,Georgia,4,8.85463E+11,American Racing,AR908 G-BLK MACHINED,18,8,5x120.00,NA,5,120,40,GLOSS BLACK W/ MACHINED FACE,NA,18 5x120.00,18 5x120.00 40,18 x 8,"(30,39)"
20649,1911,GAA 28,Georgia,4,8.85463E+11,American Racing,AR921 G-BLK,17,7,5x114.30,5x120.00,5,114.3,40,GLOSS BLACK,NA,17 5x114.30,17 5x114.30 40,17 x 7,"(30,39)"
20650,1911,GAA 28,Georgia,4,8.85463E+11,Helo,HE880,18,8,blank,NA,0,0,21,CHR,NA,18 blank,18 blank 21,18 x 8,"(20,29)"
20651,1911,GAA 28,Georgia,5,8.85463E+11,Helo,HE891,20,8.5,blank,NA,0,0,10,BLK,NA,20 blank,20 blank 10,20 x 8.5,"(1,10)"
20652,1911,GAA 28,Georgia,3,8.85463E+11,KMC,KM685 BRONZE,19,8.5,5x114.30,NA,5,114.3,35,MATTE BRONZE,NA,19 5x114.30,19 5x114.30 35,19 x 8.5,"(30,39)"
20653,1911,GAA 28,Georgia,-1,8.85463E+11,KMC,KM685 BRONZE,19,8.5,5x114.30,NA,5,114.3,35,MATTE BRONZE,NA,19 5x114.30,19 5x114.30 35,19 x 8.5,"(30,39)"
20654,1911,GAA 28,Georgia,4,8.85463E+11,KMC,KM685 BRONZE,19,9.5,5x114.30,NA,5,114.3,42,MATTE BRONZE,NA,19 5x114.30,19 5x114.30 42,19 x 9.5,"(40,49)"
20655,1911,GAA 28,Georgia,-2,8.85463E+11,KMC,KM685 BRONZE,19,9.5,5x114.30,NA,5,114.3,42,MATTE BRONZE,NA,19 5x114.30,19 5x114.30 42,19 x 9.5,"(40,49)"
20656,1911,GAA 28,Georgia,4,8.85463E+11,KMC,KM685 S-BLK,20,8.5,5x120.00,NA,5,120,35,SATIN BLACK,NA,20 5x120.00,20 5x120.00 35,20 x 8.5,"(30,39)"
20657,1911,GAA 28,Georgia,4,8.85463E+11,KMC,KM691 S-BLK,20,8.5,5x114.30,NA,5,114.3,35,SATIN BLACK,NA,20 5x114.30,20 5x114.30 35,20 x 8.5,"(30,39)"
20658,1911,GAA 28,Georgia,4,8.85463E+11,KMC,KM775 M-BLK,17,7.5,5x115.00,5x120.00,5,115,21,MATTE BLACK,NA,17 5x115.00,17 5x115.00 21,17 x 7.5,"(20,29)"
20659,1911,GAA 28,Georgia,4,8.85463E+11,Moto Metal,MO970 G-BLK MACH,20,10,8x170.00,NA,8,170,-24,GLOSS BLACK W/ MACHINED FACE,20154,20 8x170.00,20 8x170.00 -24,20 x 10,"(-29,-20)"
20660,1911,GAA 28,Georgia,4,8.85463E+11,Moto Metal,MO970 G-BLK MACH,20,9,6x135.00,6x139.70,6,135,18,GLOSS BLACK W/ MACHINED FACE,NA,20 6x135.00,20 6x135.00 18,20 x 9,"(11,19)"
20661,1911,GAA 28,Georgia,4,8.85463E+11,Moto Metal,MO970 G-BLK MACH,20,9,6x120.00,6x139.70,6,120,0,GLOSS BLACK W/ MACHINED FACE,NA,20 6x120.00,20 6x120.00 0,20 x 9,"(-9,0)"
20662,1911,GAA 28,Georgia,5,8.85463E+11,Moto Metal,MO970 G-BLK MACH,17,8,blank,NA,0,0,0,BLK,NA,17 blank,17 blank 0,17 x 8,"(-9,0)"
20663,1911,GAA 28,Georgia,4,8.85463E+11,Moto Metal,MO970 G-BLK MACH,17,8,5x114.30,5x127.00,5,114.3,40,GLOSS BLACK W/ MACHINED FACE,NA,17 5x114.30,17 5x114.30 40,17 x 8,"(30,39)"
20664,1911,GAA 28,Georgia,4,8.85463E+11,Moto Metal,MO970 G-BLK MACH,17,8,6x135.00,6x139.70,6,135,0,GLOSS BLACK W/ MACHINED FACE,NA,17 6x135.00,17 6x135.00 0,17 x 8,"(-9,0)"
20665,1911,GAA 28,Georgia,5,7.57558E+11,Performance OE Replicas,PR107 CHROME,22,10,5x139.70,NA,5,139.7,25,CHROME,NA,22 5x139.70,22 5x139.70 25,22 x 10,"(20,29)"
20666,1911,GAA 28,Georgia,4,7.57558E+11,Performance OE Replicas,PR131 CHROME,20,8.5,6x139.70,NA,6,139.7,31,CHROME,NA,20 6x139.70,20 6x139.70 31,20 x 8.5,"(30,39)"
20667,1911,GAA 28,Georgia,4,8.43962E+11,Vintage,VN515 POLISHED,16,7,5x127.00,NA,5,127,0,POLISHED,NA,16 5x127.00,16 5x127.00 0,16 x 7,"(-9,0)"
20668,1911,GAA 28,Georgia,4,8.43962E+11,XD Series,XD775 M-BLK,18,9,8x165.10,NA,8,165.1,0,MATTE BLACK,70902,18 8x165.10,18 8x165.10 0,18 x 9,"(-9,0)"
20669,1911,GAA 28,Georgia,5,8.43962E+11,XD Series,XD798 M-BLK,17,9,5x139.70,NA,5,139.7,-12,MATTE BLACK,20288,17 5x139.70,17 5x139.70 -12,17 x 9,"(-19,-10)"
20670,1911,GAA 28,Georgia,5,8.85463E+11,XD Series,XD811 S-BLK W/ ACC,17,8,5x127.00,NA,5,127,10,SATIN BLACK W ACCENTS,20370,17 5x127.00,17 5x127.00 10,17 x 8,"(1,10)"
20671,1911,GAA 28,Georgia,1,8.85463E+11,XD Series,XD818 S-BLK MILL LP,16,8,5x114.30,NA,5,114.3,10,SATIN BLACK,NA,16 5x114.30,16 5x114.30 10,16 x 8,"(1,10)"
20672,1911,GAA 28,Georgia,4,8.85463E+11,XD Series,XD818 S-BLK MILL SP,18,9,6x139.70,NA,6,139.7,18,SATIN BLACK MILLED,NA,18 6x139.70,18 6x139.70 18,18 x 9,"(11,19)"
20673,1912,OKT 01,Oklahoma,4,7.61138E+11,American Racing,OUTLAW II MACHINED W/CC,15,8,5x114.30,NA,5,114.3,-19,MACHINED W/ CLEAR COAT,13214,15 5x114.30,15 5x114.30 -19,15 x 8,"(-19,-10)"
20674,1912,OKT 01,Oklahoma,4,7.61138E+11,American Racing,BAJA POLISHED,16,8,5x135.00,NA,5,135,0,POLISHED,13774,16 5x135.00,16 5x135.00 0,16 x 8,"(-9,0)"
20675,1912,OKT 01,Oklahoma,4,8.85463E+11,Helo,HE900 G-BLK,20,10,6x139.70,NA,6,139.7,-24,GLOSS BLACK,NA,20 6x139.70,20 6x139.70 -24,20 x 10,"(-29,-20)"
20676,1912,OKT 01,Oklahoma,8,8.85463E+11,Moto Metal,MO961 S-BLK,18,9,6x139.70,NA,6,139.7,18,SATIN BLACK,78429,18 6x139.70,18 6x139.70 18,18 x 9,"(11,19)"
20677,1912,OKT 01,Oklahoma,4,8.85463E+11,Moto Metal,MO970 G-BLK MACH,16,8,6x135.00,6x139.70,6,135,0,GLOSS BLACK W/ MACHINED FACE,NA,16 6x135.00,16 6x135.00 0,16 x 8,"(-9,0)"
20678,1912,OKT 01,Oklahoma,4,8.85463E+11,Moto Metal,MO970 G-GRY BLK LP,20,10,8x165.10,NA,8,165.1,-24,GLOSS GREY CENTER W/ GLOSS BLACK LIP,NA,20 8x165.10,20 8x165.10 -24,20 x 10,"(-29,-20)"
20679,1912,OKT 01,Oklahoma,4,8.85463E+11,Moto Metal,MO970 G-GRY BLK LP,20,9,8x170.00,NA,8,170,0,GLOSS GREY CENTER W/ GLOSS BLACK LIP,NA,20 8x170.00,20 8x170.00 0,20 x 9,"(-9,0)"
20680,1912,OKT 01,Oklahoma,4,8.85463E+11,Moto Metal,MO970 G-GRY BLK LP,20,9,8x180.00,NA,8,180,0,GLOSS GREY CENTER W/ GLOSS BLACK LIP,NA,20 8x180.00,20 8x180.00 0,20 x 9,"(-9,0)"
20681,1912,OKT 01,Oklahoma,-4,8.85463E+11,Moto Metal,MO970 G-GRY BLK LP,20,9,8x180.00,NA,8,180,0,GLOSS GREY CENTER W/ GLOSS BLACK LIP,NA,20 8x180.00,20 8x180.00 0,20 x 9,"(-9,0)"
20682,1912,OKT 01,Oklahoma,4,8.85463E+11,Moto Metal,MO970 S-BLK MILL,18,9,5x139.70,5x150.00,5,139.7,18,SATIN BLACK MILLED,NA,18 5x139.70,18 5x139.70 18,18 x 9,"(11,19)"
20683,1912,OKT 01,Oklahoma,4,NA,Performance OE Replicas,PR112 CHROME,20,8.5,6x5.5,NA,6,5.5,22,CHR,NA,20 6x5.5,20 6x5.5 22,20 x 8.5,"(20,29)"
20684,1912,OKT 01,Oklahoma,2,7.57559E+11,Performance OE Replicas,PR120,20,11,5x120.00,NA,5,120,43,GLOSS BLACK,NA,20 5x120.00,20 5x120.00 43,20 x 11,"(40,49)"
20685,1912,OKT 01,Oklahoma,3,7.57559E+11,Performance OE Replicas,PR120,20,9,5x120.00,NA,5,120,30,GLOSS BLACK,NA,20 5x120.00,20 5x120.00 30,20 x 9,"(20,29)"
20686,1912,OKT 01,Oklahoma,-1,7.57559E+11,Performance OE Replicas,PR120,20,9,5x120.00,NA,5,120,30,GLOSS BLACK,NA,20 5x120.00,20 5x120.00 30,20 x 9,"(20,29)"
20687,1912,OKT 01,Oklahoma,4,7.57558E+11,Performance OE Replicas,PR122 CHROME,22,9,6x139.70,NA,6,139.7,31,CHROME,NA,22 6x139.70,22 6x139.70 31,22 x 9,"(30,39)"
20688,1912,OKT 01,Oklahoma,2,8.85463E+11,Vintage,VN515 POLISHED WANFENG,18,9,5x120.65,NA,5,120.65,0,POLISHED,78930,18 5x120.65,18 5x120.65 0,18 x 9,"(-9,0)"
20689,1912,OKT 01,Oklahoma,-2,8.85463E+11,Vintage,VN515 POLISHED WANFENG,18,9,5x120.65,NA,5,120.65,0,POLISHED,78930,18 5x120.65,18 5x120.65 0,18 x 9,"(-9,0)"
20690,1912,OKT 01,Oklahoma,4,8.85463E+11,Vintage,VN105 S-BLK MACH,16,8,5x114.30,NA,5,114.3,-12,SATIN  BLACK W/ MACHINED LIP,NA,16 5x114.30,16 5x114.30 -12,16 x 8,"(-19,-10)"
20691,1912,OKT 01,Oklahoma,2,8.43962E+11,Vintage,VN515 POLISHED,16,7,5x120.65,NA,5,120.65,0,POLISHED,78889,16 5x120.65,16 5x120.65 0,16 x 7,"(-9,0)"
20692,1912,OKT 01,Oklahoma,-2,8.43962E+11,Vintage,VN515 POLISHED,16,7,5x120.65,NA,5,120.65,0,POLISHED,78889,16 5x120.65,16 5x120.65 0,16 x 7,"(-9,0)"
20693,1912,OKT 01,Oklahoma,4,8.85463E+11,Vintage,VN815 PVD,16,8,5x120.65,NA,5,120.65,8,PVD,NA,16 5x120.65,16 5x120.65 8,16 x 8,"(1,10)"
20694,1912,OKT 01,Oklahoma,1,8.43962E+11,XD Series,XD775 M-BLK,20,8.5,6x135.00,6x139.70,6,135,35,MATTE BLACK,NA,20 6x135.00,20 6x135.00 35,20 x 8.5,"(30,39)"
20695,1912,OKT 01,Oklahoma,1,8.43962E+11,XD Series,XD778 M-BLK,20,9,6x135.00,6x139.70,6,135,18,MATTE BLACK,NA,20 6x135.00,20 6x135.00 18,20 x 9,"(11,19)"
20696,1912,OKT 01,Oklahoma,1,8.85463E+11,XD Series,BADLANDS CHROME,20,9,6x139.70,NA,6,139.7,18,CHROME,20242,20 6x139.70,20 6x139.70 18,20 x 9,"(11,19)"
20697,1912,OKT 01,Oklahoma,1,8.85463E+11,XD Series,XD807 STRIKE MATTE BLACK MILLED,17,9,5x127.00,NA,5,127,-24,MATTE BLACK,78554,17 5x127.00,17 5x127.00 -24,17 x 9,"(-29,-20)"
20698,1912,OKT 01,Oklahoma,4,8.85463E+11,XD Series,XD809 CHROME,20,10,8x170.00,NA,8,170,-24,CHROME,78557,20 8x170.00,20 8x170.00 -24,20 x 10,"(-29,-20)"
20699,1912,OKT 01,Oklahoma,4,8.85463E+11,XD Series,XD811 S-BLK W/ ACC,22,9.5,6x135.00,6x139.70,6,135,12,SATIN BLACK W ACCENTS,NA,22 6x135.00,22 6x135.00 12,22 x 9.5,"(11,19)"
20700,1912,OKT 01,Oklahoma,4,8.85463E+11,XD Series,XD811 S-BLK W/ ACC,20,9,6x135.00,6x139.70,6,135,18,SATIN BLACK W ACCENTS,NA,20 6x135.00,20 6x135.00 18,20 x 9,"(11,19)"
20701,1912,OKT 01,Oklahoma,4,8.85463E+11,XD Series,XD818 S-BLK MILL LP,20,9,6x139.70,NA,6,139.7,18,SATIN BLACK,NA,20 6x139.70,20 6x139.70 18,20 x 9,"(11,19)"
20702,1912,OKT 01,Oklahoma,4,8.85463E+11,XD Series,XD820 S-BLK MILL RTCC,20,9,6x135.00,NA,6,135,18,SATIN BLACK MILLED,NA,20 6x135.00,20 6x135.00 18,20 x 9,"(11,19)"
20703,1912,OKT 01,Oklahoma,4,8.85463E+11,XD Series,XD822 M-BLK,20,9,6x135.00,6x139.70,6,135,18,MATTE BLACK,NA,20 6x135.00,20 6x135.00 18,20 x 9,"(11,19)"
20704,1912,OKT 01,Oklahoma,4,8.85463E+11,XD Series,XD825 G-BLK MILL,20,10,6x135.00,6x139.70,6,135,-24,GLOSS BLACK MILLED,NA,20 6x135.00,20 6x135.00 -24,20 x 10,"(-29,-20)"
20705,1912,OKT 01,Oklahoma,-4,8.85463E+11,XD Series,XD825 G-BLK MILL,20,10,6x135.00,6x139.70,6,135,-24,GLOSS BLACK MILLED,NA,20 6x135.00,20 6x135.00 -24,20 x 10,"(-29,-20)"
20706,1913,NCC 29,Carolinas,4,8.85463E+11,Helo,HE899 S-BLK MACH GB-CH INS,18,8,5x112.00,NA,5,112,38,SATIN BLACK MACH W/ GLOSS BLACK & CHROME INSERTS,NA,18 5x112.00,18 5x112.00 38,18 x 8,"(30,39)"
20707,1913,NCC 29,Carolinas,5,8.85463E+11,Helo,HE900 G-BLK,18,9,5x127.00,NA,5,127,0,GLOSS BLACK,NA,18 5x127.00,18 5x127.00 0,18 x 9,"(-9,0)"
20708,1913,NCC 29,Carolinas,4,8.85463E+11,Helo,HE901 S-BLK,22,10,8x170.00,NA,8,170,-18,SATIN BLACK,NA,22 8x170.00,22 8x170.00 -18,22 x 10,"(-19,-10)"
20709,1913,NCC 29,Carolinas,1,8.85463E+11,KMC,KM685 SLV MACH,20,8.5,5x114.30,NA,5,114.3,35,SILVER MACHINED,NA,20 5x114.30,20 5x114.30 35,20 x 8.5,"(30,39)"
20710,1913,NCC 29,Carolinas,4,8.85463E+11,KMC,KM685 S-BLK MACH,18,8,5x114.30,NA,5,114.3,38,SATIN BLACK W/ MACHINED FACE,NA,18 5x114.30,18 5x114.30 38,18 x 8,"(30,39)"
20711,1913,NCC 29,Carolinas,4,8.85463E+11,Moto Metal,MO962 G-BLK MILL,20,10,6x139.70,NA,6,139.7,-24,GLOSS BLACK W/ MILLED ACCENTS,NA,20 6x139.70,20 6x139.70 -24,20 x 10,"(-29,-20)"
20712,1913,NCC 29,Carolinas,4,8.85463E+11,Moto Metal,MO970 G-BLK MACH,17,9,8x165.10,NA,8,165.1,-12,GLOSS BLACK W/ MACHINED FACE,NA,17 8x165.10,17 8x165.10 -12,17 x 9,"(-19,-10)"
20713,1913,NCC 29,Carolinas,4,7.57559E+11,Performance OE Replicas,PERFORMANCE OE REPLICAS,22,9,6x139.70,NA,6,139.7,27,GLOSS BLACK W/ MACHINED SPOKES,NA,22 6x139.70,22 6x139.70 27,22 x 9,"(20,29)"
20714,1913,NCC 29,Carolinas,4,8.43962E+11,XD Series,HOSS GLOSS BLACK,16,8,5x114.30,NA,5,114.3,0,GLOSS BLACK W/ CLEAR COAT,NA,16 5x114.30,16 5x114.30 0,16 x 8,"(-9,0)"
20715,1913,NCC 29,Carolinas,5,8.85463E+11,XD Series,XD811 S-BLK W/ ACC,18,9,5x114.30,5x127.00,5,114.3,30,SATIN BLACK W ACCENTS,NA,18 5x114.30,18 5x114.30 30,18 x 9,"(20,29)"
20716,1914,NCC 30,Carolinas,4,8.85463E+11,American Racing,AR105 ANTHR MACH-LP,16,7,5x114.30,NA,5,114.3,35,ANTHRACITE W/ MACHINED LIP,NA,16 5x114.30,16 5x114.30 35,16 x 7,"(30,39)"
20717,1914,NCC 30,Carolinas,4,8.85463E+11,Helo,HE878 S-BLK,18,9,8x165.10,NA,8,165.1,-12,SATIN BLACK,NA,18 8x165.10,18 8x165.10 -12,18 x 9,"(-19,-10)"
20718,1914,NCC 30,Carolinas,4,8.43962E+11,KMC,KM651 CHROME,20,8.5,blank,NA,0,0,38,CHROME,NA,20 blank,20 blank 38,20 x 8.5,"(30,39)"
20719,1914,NCC 30,Carolinas,4,8.43962E+11,Moto Metal,MO951 CHROME,18,9,6x139.70,NA,6,139.7,18,CHROME,20094,18 6x139.70,18 6x139.70 18,18 x 9,"(11,19)"
20720,1914,NCC 30,Carolinas,2,8.85463E+11,Moto Metal,MO962 G-BLK MILL,18,9,8x170.00,NA,8,170,0,GLOSS BLACK W/ MILLED ACCENTS,20138,18 8x170.00,18 8x170.00 0,18 x 9,"(-9,0)"
20721,1914,NCC 30,Carolinas,-2,8.85463E+11,Moto Metal,MO962 G-BLK MILL,18,9,8x170.00,NA,8,170,0,GLOSS BLACK W/ MILLED ACCENTS,20138,18 8x170.00,18 8x170.00 0,18 x 9,"(-9,0)"
20722,1914,NCC 30,Carolinas,4,8.85463E+11,Moto Metal,MO982 G-BLK MILL,20,9,6x139.70,NA,6,139.7,0,GLOSS BLACK MILLED,NA,20 6x139.70,20 6x139.70 0,20 x 9,"(-9,0)"
20723,1914,NCC 30,Carolinas,2,7.57558E+11,Performance OE Replicas,PR161 G-BLK,20,9,5x115.00,NA,5,115,20,MATTE BLACK,NA,20 5x115.00,20 5x115.00 20,20 x 9,"(11,19)"
20724,1914,NCC 30,Carolinas,2,7.57558E+11,Performance OE Replicas,PR161 M-BLK,20,10,5x115.00,NA,5,115,18,MATTE BLACK,NA,20 5x115.00,20 5x115.00 18,20 x 10,"(11,19)"
20725,1914,NCC 30,Carolinas,2,8.85463E+11,Vintage,VN215 M-GRY MACH-LP,18,10,5x114.30,NA,5,114.3,6,MAG GRAY W/ MACHINED LIP,NA,18 5x114.30,18 5x114.30 6,18 x 10,"(1,10)"
20726,1914,NCC 30,Carolinas,2,8.85463E+11,Vintage,VN215 M-GRY MACH-LP,18,9,5x114.30,NA,5,114.3,0,MAG GRAY W/ MACHINED LIP,NA,18 5x114.30,18 5x114.30 0,18 x 9,"(-9,0)"
20727,1914,NCC 30,Carolinas,4,8.43962E+11,Vintage,VN515 POLISHED,15,7,5x120.65,NA,5,120.65,-6,POLISHED,78207,15 5x120.65,15 5x120.65 -6,15 x 7,"(-9,0)"
20728,1914,NCC 30,Carolinas,2,8.43962E+11,Vintage,VN515 POLISHED,17,7,5x120.65,NA,5,120.65,0,POLISHED,78215,17 5x120.65,17 5x120.65 0,17 x 7,"(-9,0)"
20729,1914,NCC 30,Carolinas,2,8.43962E+11,Vintage,VN515 POLISHED,17,8,5x120.65,NA,5,120.65,-11,POLISHED,78223,17 5x120.65,17 5x120.65 -11,17 x 8,"(-19,-10)"
20730,1914,NCC 30,Carolinas,4,8.85463E+11,XD Series,XD820 S-BLK MACH,17,9,6x139.70,NA,6,139.7,-12,SATIN BLACK W/ MACHINED FACE,NA,17 6x139.70,17 6x139.70 -12,17 x 9,"(-19,-10)"
20731,1915,SCC 08,Carolinas,4,8.85463E+11,ATX,AX200 CI-BLK,17,8.5,6x139.70,NA,6,139.7,0,CAST IRON BLACK,NA,17 6x139.70,17 6x139.70 0,17 x 8.5,"(-9,0)"
20732,1915,SCC 08,Carolinas,4,8.85463E+11,Moto Metal,MO962 G-BLK MILL,18,9,8x170.00,NA,8,170,0,GLOSS BLACK W/ MILLED ACCENTS,20138,18 8x170.00,18 8x170.00 0,18 x 9,"(-9,0)"
20733,1915,SCC 08,Carolinas,4,8.85463E+11,Moto Metal,MO970 G-GRY BLK LP,18,9,5x139.70,5x150.00,5,139.7,18,GLOSS GREY CENTER W/ GLOSS BLACK LIP,NA,18 5x139.70,18 5x139.70 18,18 x 9,"(11,19)"
20734,1915,SCC 08,Carolinas,4,8.85463E+11,Moto Metal,MO970 S-BLK MILL,20,9,6x135.00,6x139.70,6,135,0,SATIN BLACK MILLED,NA,20 6x135.00,20 6x135.00 0,20 x 9,"(-9,0)"
20735,1915,SCC 08,Carolinas,8,8.85463E+11,Moto Metal,MO970 S-BLK MILL,20,9,6x135.00,6x139.70,6,135,18,SATIN BLACK MILLED,NA,20 6x135.00,20 6x135.00 18,20 x 9,"(11,19)"
20736,1915,SCC 08,Carolinas,4,8.85463E+11,Moto Metal,MO970 S-BLK MILL,18,9,6x135.00,6x139.70,6,135,18,SATIN BLACK MILLED,NA,18 6x135.00,18 6x135.00 18,18 x 9,"(11,19)"
20737,1915,SCC 08,Carolinas,4,8.85463E+11,Moto Metal,MO978 S-BLK MACH,20,10,5x139.70,NA,5,139.7,-24,SATIN BLACK  MACHINED,NA,20 5x139.70,20 5x139.70 -24,20 x 10,"(-29,-20)"
20738,1915,SCC 08,Carolinas,4,8.43962E+11,XD Series,XD775 M-BLK,20,8.5,6x135.00,6x139.70,6,135,10,MATTE BLACK,70911,20 6x135.00,20 6x135.00 10,20 x 8.5,"(1,10)"
20739,1915,SCC 08,Carolinas,4,8.43962E+11,XD Series,XD775 M-BLK,18,9,5x139.70,5x150.00,5,139.7,0,MATTE BLACK,62383,18 5x139.70,18 5x139.70 0,18 x 9,"(-9,0)"
20740,1915,SCC 08,Carolinas,5,8.43962E+11,XD Series,HOSS GLOSS BLACK,17,9,5x127.00,NA,5,127,-12,GLOSS BLACK W/ CLEAR COAT,62332,17 5x127.00,17 5x127.00 -12,17 x 9,"(-19,-10)"
20741,1915,SCC 08,Carolinas,4,8.43962E+11,XD Series,XD798 M-BLK,17,9,6x114.30,NA,6,114.3,18,MATTE BLACK,20289,17 6x114.30,17 6x114.30 18,17 x 9,"(11,19)"
20742,1916,TXH 81,Texas Houston,1,7.61138E+11,American Racing,OUTLAW II MACHINED W/CC,16,7,8x165.10,NA,8,165.1,-8,MACHINED W/ CLEAR COAT,78189,16 8x165.10,16 8x165.10 -8,16 x 7,"(-9,0)"
20743,1916,TXH 81,Texas Houston,4,7.61138E+11,American Racing,BAJA POLISHED,15,8,5x139.70,NA,5,139.7,-19,POLISHED,78184,15 5x139.70,15 5x139.70 -19,15 x 8,"(-19,-10)"
20744,1916,TXH 81,Texas Houston,4,8.85463E+11,Helo,HE891,22,9,blank,NA,0,0,10,CHR,NA,22 blank,22 blank 10,22 x 9,"(1,10)"
